scoringHeartsHistoryId,songName,artistName,requestNo,damserial,dataKind,dataSize,scoringEngineVersionNumber,edyId,cdmCardNo,entryCount,topRecordNumber,lastPerformKey,requestNoTray,requestNoChapter,totalScore,fadeout,analysisReportCommentNo,radarChartPitch,radarChartStability,radarChartExpressive,radarChartVibratoLongtone,radarChartRhythm,radarChartHearing,spare1,singingRangeHighest,singingRangeLowest,vocalRangeHighest,vocalRangeLowest,intonation,kobushiCount,shakuriCount,fallCount,timing,longtoneSkill,longtoneCount,vibratoSkill,vibratoType,vibratoTotalSecond,vibratoCount,accentCount,hammeringOnCount,pullingOffCount,edgeVoiceCount,hiccupCount,flydownCount,hearingType,scoreType,hearingPoint,nationalAverageTotalPoints,nationalAveragePitch,nationalAverageStability,nationalAverageExpression,nationalAverageVibratoAndLongtone,nationalAverageRhythm,nationalAverageHearing,spare2,intervalGraphPointsSection01,intervalGraphPointsSection02,intervalGraphPointsSection03,intervalGraphPointsSection04,intervalGraphPointsSection05,intervalGraphPointsSection06,intervalGraphPointsSection07,intervalGraphPointsSection08,intervalGraphPointsSection09,intervalGraphPointsSection10,intervalGraphPointsSection11,intervalGraphPointsSection12,intervalGraphPointsSection13,intervalGraphPointsSection14,intervalGraphPointsSection15,intervalGraphPointsSection16,intervalGraphPointsSection17,intervalGraphPointsSection18,intervalGraphPointsSection19,intervalGraphPointsSection20,intervalGraphPointsSection21,intervalGraphPointsSection22,intervalGraphPointsSection23,intervalGraphPointsSection24,intervalGraphIndexSection01,intervalGraphIndexSection02,intervalGraphIndexSection03,intervalGraphIndexSection04,intervalGraphIndexSection05,intervalGraphIndexSection06,intervalGraphIndexSection07,intervalGraphIndexSection08,intervalGraphIndexSection09,intervalGraphIndexSection10,intervalGraphIndexSection11,intervalGraphIndexSection12,intervalGraphIndexSection13,intervalGraphIndexSection14,intervalGraphIndexSection15,intervalGraphIndexSection16,intervalGraphIndexSection17,intervalGraphIndexSection18,intervalGraphIndexSection19,intervalGraphIndexSection20,intervalGraphIndexSection21,intervalGraphIndexSection22,intervalGraphIndexSection23,intervalGraphIndexSection24,maxTotalPoints,scoringDateTime,hearingGraphPtSection01,hearingGraphPtSection02,hearingGraphPtSection03,hearingGraphPtSection04,hearingGraphPtSection05,hearingGraphPtSection06,hearingGraphPtSection07,hearingGraphPtSection08,hearingGraphPtSection09,hearingGraphPtSection10,hearingGraphPtSection11,hearingGraphPtSection12,hearingGraphPtSection13,hearingGraphPtSection14,hearingGraphPtSection15,hearingGraphPtSection16,hearingGraphPtSection17,hearingGraphPtSection18,hearingGraphPtSection19,hearingGraphPtSection20,hearingGraphPtSection21,hearingGraphPtSection22,hearingGraphPtSection23,hearingGraphPtSection24,hearingGraphHtSection01,hearingGraphHtSection02,hearingGraphHtSection03,hearingGraphHtSection04,hearingGraphHtSection05,hearingGraphHtSection06,hearingGraphHtSection07,hearingGraphHtSection08,hearingGraphHtSection09,hearingGraphHtSection10,hearingGraphHtSection11,hearingGraphHtSection12,hearingGraphHtSection13,hearingGraphHtSection14,hearingGraphHtSection15,hearingGraphHtSection16,hearingGraphHtSection17,hearingGraphHtSection18,hearingGraphHtSection19,hearingGraphHtSection20,hearingGraphHtSection21,hearingGraphHtSection22,hearingGraphHtSection23,hearingGraphHtSection24,hearingGraphIxSection01,hearingGraphIxSection02,hearingGraphIxSection03,hearingGraphIxSection04,hearingGraphIxSection05,hearingGraphIxSection06,hearingGraphIxSection07,hearingGraphIxSection08,hearingGraphIxSection09,hearingGraphIxSection10,hearingGraphIxSection11,hearingGraphIxSection12,hearingGraphIxSection13,hearingGraphIxSection14,hearingGraphIxSection15,hearingGraphIxSection16,hearingGraphIxSection17,hearingGraphIxSection18,hearingGraphIxSection19,hearingGraphIxSection20,hearingGraphIxSection21,hearingGraphIxSection22,hearingGraphIxSection23,hearingGraphIxSection24,rankingRank,rankingRankAll,medalKind,intonationType,intonationScore,favorite
"12498","ライオン","May'n/中島愛","3258-25","BA008134","A00001",,,,"0080000941764296","1",,"0","3258","25","92837","0","3281","88","77","86","94","99","79","0","78","57","78","57","89","35","9","3","5","9","13","7","1","232","56","26","0","1","0","0","0","19","0","2002","0","0","0","0","0","0","0","0","89","90","87","85","89","89","0","96","85","85","84","93","90","0","0","82","0","89","81","80","88","92","93","90","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","92837","20250609115827","60","55","50","20","30","35","0","50","40","50","30","70","40","0","0","70","0","55","40","30","35","55","50","50","000000","010000","000000","000000","190000","000000","000000","130000","000000","010000","000000","190000","000000","010000","000000","000000","000000","191900","190000","000000","190000","190000","000000","000000","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","0","1","3","0","0","0"
"12501","雨のち晴レルヤ","ゆず","6236-62","BA008134","A00001",,,,"0080000941764296","1",,"-2","6236","62","91819","0","2221","90","71","76","92","98","65","0","68","48","68","48","99","32","13","2","5","9","13","7","10","187","47","11","0","0","0","3","1","18","0","1900","0","0","0","0","0","0","0","0","83","81","92","89","96","89","100","0","82","91","86","94","92","87","90","0","0","0","0","85","87","92","87","94","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'00","B'10","B'10","B'10","B'10","B'10","91819","20250609120357","0","55","50","30","30","50","60","0","30","30","20","10","50","40","40","0","0","0","0","40","35","40","50","30","000000","000000","190000","000000","000000","190000","000000","000000","010000","000000","000000","130000","190000","000000","130000","000000","000000","000000","000000","000000","130000","130000","000000","130000","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'00","B'10","B'10","B'10","B'10","B'10","0","1","3","0","0","0"
"12502","Lemon","米津玄師","3246-51","BA008134","A00001",,,,"0080000941764296","1",,"0","3246","51","92872","0","1021","89","59","86","92","94","79","0","71","47","71","47","96","31","6","0","4","10","1","6","10","139","37","19","0","1","0","13","3","18","0","1543","0","0","0","0","0","0","0","0","92","84","89","88","89","89","90","92","0","0","85","94","90","86","91","85","83","89","90","90","86","90","84","86","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","92872","20250609120926","30","30","45","20","70","20","30","40","0","0","60","30","35","35","35","20","45","30","35","20","40","20","35","40","000000","000000","190000","000000","190000","000000","000000","190000","130000","000000","000000","190000","000000","130000","130000","000000","130000","000000","130000","000000","000000","190000","000000","130000","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","0","1","3","0","0","0"
"12506","Butter-Fly","和田光司","5961-01","BA008134","A00001",,,,"0080000941764296","1",,"+1","5961","01","91672","0","2861","88","68","77","91","99","69","0","71","49","71","49","98","34","2","0","5","8","14","7","10","195","43","11","0","0","0","9","3","13","0","2231","0","0","0","0","0","0","0","0","87","95","87","87","83","85","84","0","89","92","83","88","90","89","100","0","0","0","0","84","97","82","84","94","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'00","B'10","B'10","B'10","B'10","B'10","91672","20250609121410","40","60","50","60","30","40","40","0","45","50","50","70","25","40","60","0","0","0","0","30","15","25","30","50","000000","010000","000000","130000","000000","130000","000000","000000","190000","000000","130000","000000","130000","000000","130000","000000","000000","000000","000000","000000","130000","000000","190000","000000","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'00","B'10","B'10","B'10","B'10","B'10","0","1","3","0","0","0"
"12510","SHINY DAYS","亜咲花","4400-72","BA008134","A00001",,,,"0080000941764296","1",,"0","4400","72","91903","0","2711","89","79","74","90","94","65","0","76","57","76","57","90","29","12","1","4","8","8","7","10","129","29","8","0","0","0","0","0","18","0","1081","0","0","0","0","0","0","0","0","98","84","87","94","84","95","88","0","94","87","87","91","95","90","86","0","86","86","97","87","96","92","92","87","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","91903","20250609121845","25","15","10","50","35","30","35","0","20","20","30","30","20","35","20","0","40","10","15","45","50","30","40","35","000000","130000","000000","000000","010000","000000","130000","000000","000000","000000","130000","000000","190000","000000","190000","000000","000000","000000","250000","000000","130000","000000","190000","000000","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0","1","3","0","0","0"
"12513","葵橋","さユり","5235-82","BA008134","A00001",,,,"0080000941764296","1",,"+1","5235","82","92375","0","1901","90","77","71","94","92","66","0","77","55","77","55","97","14","7","2","3","9","4","7","10","67","17","10","0","0","0","0","0","13","0","2403","0","0","0","0","0","0","0","0","95","82","93","91","94","85","92","90","96","87","100","85","95","83","88","84","92","92","97","87","94","95","86","91","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","94667","20250609122248","20","10","20","30","25","10","5","50","40","40","50","30","30","20","10","10","10","20","40","40","50","25","20","20","000000","000000","000000","190000","000000","000000","130000","000000","000000","130000","000000","000000","000000","000000","250000","000000","000000","130000","000000","000000","130000","000000","130000","000000","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","0","1","3","0","0","0"
"15549","Dreamy Sky","風真いろは","7662-70","BA009520","A00001",,,,"0080000941764296","1",,"0","7662","70","93364","0","4491","89","84","74","92","93","70","0","73","59","73","59","81","16","10","0","3","9","5","7","13","61","16","21","0","0","0","0","0","18","0","2381","87915","84","86","63","67","93","61","0","85","84","0","0","94","92","95","88","83","86","94","0","0","97","94","85","91","92","89","88","94","85","92","84","B'01","B'01","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'10","B'10","B'10","B'10","93364","20250618114735","30","35","0","0","10","10","20","50","20","40","20","0","0","20","20","30","50","23","20","60","0","20","60","30","000000","000000","000000","000000","250000","000000","000000","000000","190000","000000","000000","000000","000000","130000","000000","000000","130000","000000","000000","190000","000000","000000","000000","130000","B'01","B'01","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'10","B'10","B'10","B'10","1","2","3","0","0","0"
"15553","最強ガール","JELEE","3402-99","BA009520","A00001",,,,"0080000941764296","1",,"0","3402","99","93819","0","1153","89","86","79","93","95","71","0","74","60","74","60","85","18","13","0","4","9","2","6","13","74","18","11","0","0","0","0","0","18","0","1163","87912","84","78","70","80","94","66","0","94","87","96","92","89","92","90","86","85","84","87","86","85","90","96","96","94","83","94","81","92","89","100","85","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","93819","20250618115127","30","15","10","30","50","25","10","45","10","20","30","10","20","10","10","20","50","20","40","20","25","30","35","20","000000","000000","130000","000000","190000","000000","130000","000000","000000","000000","190000","000000","130000","000000","250000","000000","000000","130000","000000","000000","130000","000000","190000","000000","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","3","18","3","0","0","0"
"15556","紅蓮華","LiSA","4765-73","BA009520","A00001",,,,"0080000941764296","1",,"-2","4765","73","92093","0","3501","88","64","85","88","96","80","0","77","50","77","50","93","16","12","1","4","8","12","6","10","53","15","12","0","0","0","10","3","3","0","1101","89093","83","77","78","85","96","76","0","92","96","85","94","84","85","97","82","89","0","92","86","87","85","90","83","0","84","83","85","87","83","94","84","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","92093","20250618115740","0","100","30","25","60","20","45","40","20","0","30","35","10","35","15","20","0","40","40","35","35","15","10","30","000000","000000","010000","000000","000000","130000","000000","010000","130000","000000","000000","130000","000000","000000","250000","250000","000000","000000","000000","010000","000000","130000","000000","000000","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","82","314","3","0","0","0"
"15559","ネバギバ!","ソナーポケット(Sonar Pocket)","5353-26","BA009520","A00001",,,,"0080000941764296","1",,"0","5353","26","89939","0","4523","85","66","83","86","98","79","0","68","53","68","54","96","10","8","1","5","7","5","6","4","64","19","8","1","4","0","6","4","13","0","2029","88868","85","70","72","81","96","69","0","80","85","84","79","83","83","93","81","79","82","84","85","82","87","93","84","87","84","75","84","88","85","81","89","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","89939","20250618120256","35","20","25","55","30","30","20","40","30","10","15","30","50","40","30","20","20","20","20","30","60","20","30","40","000000","000000","130000","190000","000000","000000","130000","000000","130000","000000","250000","000000","000000","130000","010000","130000","130000","130000","000000","130000","000000","010000","000000","130000","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","3","8","4","0","0","0"
"15563","葵橋","さユり","5235-82","BA009520","A00001",,,,"0080000941764296","1",,"+1","5235","82","93127","0","2731","91","82","74","94","95","67","0","77","55","77","55","92","11","5","2","6","10","5","7","2","86","26","7","0","0","0","0","0","13","0","1804","91278","87","72","74","88","94","71","0","90","83","94","94","87","90","86","100","87","96","95","100","84","89","95","88","96","93","95","85","87","95","88","95","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","94667","20250618120730","20","40","20","20","25","10","5","70","40","40","40","50","40","10","10","25","20","35","40","40","30","25","10","20","000000","000000","130000","000000","000000","130000","000000","000000","000000","130000","000000","000000","000000","250000","000000","000000","130000","000000","000000","190000","000000","000000","130000","000000","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","2","3","3","0","0","0"
"15565","Someday","EXILE","5970-25","BA009520","A00001",,,,"0080000941764296","1",,"0","5970","25","92180","0","3981","90","68","78","89","91","71","0","70","53","70","53","99","15","8","1","3","7","16","7","10","182","44","12","0","2","0","1","0","13","0","2154","89694","85","73","75","87","95","71","0","90","94","84","84","95","91","98","87","91","0","85","83","83","85","95","96","92","86","0","0","88","97","87","84","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'10","B'10","B'10","B'10","92180","20250618121254","25","45","20","30","20","30","60","10","40","0","40","25","30","50","25","20","25","20","0","0","40","30","10","35","000000","130000","000000","130000","000000","000000","130000","000000","130000","000000","000000","190000","000000","130000","130000","000000","130000","000000","000000","000000","000000","130000","000000","130000","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'10","B'10","B'10","B'10","9","46","3","0","0","0"
"15569","一番の宝物(Original Version)","karuta","3799-07","BA009520","A00001",,,,"0080000941764296","1",,"0","3799","07","90463","0","3103","88","74","71","89","90","65","0","74","53","72","55","94","4","1","0","3","7","8","7","10","135","31","12","0","0","0","3","3","13","0","1866","88959","84","73","75","85","95","71","0","90","86","82","80","90","90","85","0","84","83","88","89","85","84","91","0","0","0","88","89","92","86","95","83","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'10","B'10","B'10","B'10","B'10","B'10","90463","20250618121812","10","20","10","20","50","20","20","0","70","40","20","30","13","15","10","0","0","0","25","20","15","25","5","20","000000","130000","000000","000000","130000","000000","130000","000000","000000","010000","000000","000000","130000","130000","000000","000000","000000","000000","130000","000000","130000","130000","000000","130000","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'10","B'10","B'10","B'10","B'10","B'10","3","18","3","0","0","0"
"15571","一番の宝物(Original Version)","karuta","3799-07","BA009520","A00001",,,,"0080000941764296","1",,"-4","3799","07","92452","0","1902","87","72","90","92","93","86","0","70","49","67","51","94","16","18","1","3","9","5","7","10","104","29","21","0","0","0","7","1","13","0","1453","88959","84","73","75","85","95","71","0","90","84","82","75","85","94","92","0","87","86","83","81","84","81","96","0","0","0","84","88","98","81","82","82","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'10","B'10","B'10","B'10","B'10","B'10","92452","20250618122327","50","55","10","60","55","10","20","0","40","30","25","0","40","15","35","0","0","0","30","50","40","15","65","40","000000","190000","000000","000000","130000","130000","000000","000000","000000","000000","130000","000000","010000","000000","130000","000000","000000","000000","000000","190000","010000","000000","130000","130000","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'10","B'10","B'10","B'10","B'10","B'10","1","18","3","0","0","0"
